,topic,time,vender,header,body,url
0,日経クロステック トップ建築若手の設計プラン,2013-11-25,中崎 隆司,学生と住民を巻き込んでつくる地域の環境教育施設、若手の設計プラン（30）,公共施設づくりに、地域住民を巻き込む取り組みを建築家の藤村龍至氏、工藤和美氏らが進めている。単純に意向を汲み取るワークショップではなく、建築学科の学生を動員し、段階的に大量の建築模型をつくりながら、多様な選択肢のなかから案を絞り込んでいく点が特徴だ。実施プロジェクトに適用する試みが、完成を控えている。会員の方はこちら有料会員「春割」実施中！【春割実施中】日経電子版セットで２カ月無料日経電子版セットだと日経クロステックが月々650円お得詳しくは日経クロステック有料会員お申し込みのページで。“特等席”から未来づくりの最前線を追う仕事ですあなたの専門知識や経験を生かして、「日経クロステック」の記事や書籍の企画、取材・執筆・編集を担う編集記者（正社員）にトライしませんか。編集の経験は問いません。コミュニケーション能力が高く、企画力や実行力があり、好奇心旺盛な方を求めています。詳しい情報を見る日経BPはエンジニアや企画・営業も募集中次ページ 建築模型を使い、住民と一緒に案を絞る,https://xtech.nikkei.com/kn/article/building/news/20131118/640609/
