,topic,time,vender,header,body,url
0,日経クロステック トップ建築プロジェクト,2009-02-10,竹下 順子,フェスティバルゲート跡地に新通天閣を計画,マルハン（京都市）は１月30日、大阪市が実施した浪速区内にある商業施設「フェスティバルゲート」の土地と建物の売却を決める入札で、同施設などを落札した。同社は現在の建物を解体し、跡地に「新通天閣」をシンボルとした複合商業施設「ツーテン・ゲート」を建設する計画だ。敷地面積は約1万4300m2で、落札金額は14億2000万円だった。会員の方はこちら有料会員「春割」実施中！【春割実施中】日経電子版セットで２カ月無料日経電子版セットだと日経クロステックが月々650円お得詳しくは日経クロステック有料会員お申し込みのページで。“特等席”から未来づくりの最前線を追う仕事ですあなたの専門知識や経験を生かして、「日経クロステック」の記事や書籍の企画、取材・執筆・編集を担う編集記者（正社員）にトライしませんか。編集の経験は問いません。コミュニケーション能力が高く、企画力や実行力があり、好奇心旺盛な方を求めています。詳しい情報を見る日経BPはエンジニアや企画・営業も募集中,https://xtech.nikkei.com/kn/article/building/news/20090205/530201/
