,topic,time,vender,header,body,url
0,日経クロステック トップ建築2015年7月10日号,2015-07-09,,世帯の領域が緩やかに変化,親が住む住宅の敷地内に、新たに子世帯が住む新居を建てる。隣居型の二世帯住宅の典型例だ。ただし、スタジオヴェロシティ（愛知県岡崎市）の栗原健太郎代表と岩月美穂代表が手掛けた二世帯住宅は、もう一工夫がある。「日経アーキテクチュア」定期購読者もログインしてお読みいただけます。会員の方はこちら有料会員「春割」実施中！【春割実施中】日経電子版セットで２カ月無料日経電子版セットだと日経クロステックが月々650円お得詳しくは日経クロステック有料会員お申し込みのページで。“特等席”から未来づくりの最前線を追う仕事ですあなたの専門知識や経験を生かして、「日経クロステック」の記事や書籍の企画、取材・執筆・編集を担う編集記者（正社員）にトライしませんか。編集の経験は問いません。コミュニケーション能力が高く、企画力や実行力があり、好奇心旺盛な方を求めています。詳しい情報を見る日経BPはエンジニアや企画・営業も募集中次ページ 共用テラスが橋渡し,https://xtech.nikkei.com/kn/article/nad/mag/20150701/704945/
