,topic,time,vender,header,body,url
0,日経クロステック トップ土木堅調土木に潜むコロナリスク,2020-09-14,谷川 博,打撃が大きい鉄道会社の不振,新型コロナウイルスによる民間設備投資の縮小を懸念する声が高まっている。旅客収入の減少による業績悪化で、鉄道会社が投資を控えれば、建設会社に大きな痛手となる。民間需要が低迷すると、公共土木工事の受注競争が激化する可能性もある。内閣府が2020年8月17日に発表した20年度第1四半期の国内総生産（GDP）は、前年同期比で7.8％減、年率換算で27.8％減と、過去最大の落ち込みとなった。政府が20年4月に新型コロナウイルス感染拡大防止の緊急事態宣言を出し、民間を中心とした経済活動にブレーキをかけた影響が大きかった。民間企業の間では、国内経済への先行き不透明感が強まり、設備投資を控える動きが広がった。建設業は多様な産業から工事を受注している。新型コロナで他産業が打撃を受ければ、建設業への影響も免れない。日経コンストラクションのアンケートにも、そうした見方が表れている。新型コロナに関して、業績への影響が大きい項目を尋ねたところ、「民間企業などの設備投資縮小」を挙げた会社の割合が64％と最も多かった。民間工事の受注が多い大規模な会社では、その割合が84％に達した（図1）。この記事は有料会員限定です。次ページでログインまたはお申し込みください。次ページ 鉄道各社の業績が軒並み悪化,https://xtech.nikkei.com/atcl/nxt/mag/ncr/18/00105/090800005/
