,topic,time,vender,header,body,url
0,日経クロステック トップ土木ニュース,2008-05-29,奥野 慶四郎,橋脚の沈下で中断していた福岡・矢部川橋の上部工事を半年ぶりに再開,国土交通省九州地方整備局福岡国道事務所は5月17日、橋脚の沈下で中断していた矢部川橋の上部工事を半年ぶりに再開した。同橋を含めて建設中の有明海沿岸道路の高田IC（インターチェンジ）～大和南IC間は、当初の計画より1年遅れ、2009年春の開通を目指す。会員の方はこちら有料会員「春割」実施中！【春割実施中】日経電子版セットで２カ月無料日経電子版セットだと日経クロステックが月々650円お得詳しくは日経クロステック有料会員お申し込みのページで。“特等席”から未来づくりの最前線を追う仕事ですあなたの専門知識や経験を生かして、「日経クロステック」の記事や書籍の企画、取材・執筆・編集を担う編集記者（正社員）にトライしませんか。編集の経験は問いません。コミュニケーション能力が高く、企画力や実行力があり、好奇心旺盛な方を求めています。詳しい情報を見る日経BPはエンジニアや企画・営業も募集中,https://xtech.nikkei.com/kn/article/const/news/20080529/521746/
