,topic,time,vender,header,body,url
0,日経クロステック トップ建築ニュース プロジェクト,2019-04-11,佐々木大輔,CLTの大屋根で南国リゾートを演出,まるで離島のリゾートホテルだ。沖縄県宮古島市で3月30日に「みやこ下地島空港ターミナル」が開業。CLT（直交集成板）を屋根の構造材に用いた。下地島エアポートマネジメントの平野敦士常務取締役兼企画部長は、「空港から非日常感を味わってもらおうと考えた」と語る。「日経アーキテクチュア」定期購読者もログインしてお読みいただけます。会員の方はこちら有料会員「春割」実施中！【春割実施中】日経電子版セットで２カ月無料日経電子版セットだと日経クロステックが月々650円お得詳しくは日経クロステック有料会員お申し込みのページで。“特等席”から未来づくりの最前線を追う仕事ですあなたの専門知識や経験を生かして、「日経クロステック」の記事や書籍の企画、取材・執筆・編集を担う編集記者（正社員）にトライしませんか。編集の経験は問いません。コミュニケーション能力が高く、企画力や実行力があり、好奇心旺盛な方を求めています。詳しい情報を見る日経BPはエンジニアや企画・営業も募集中,https://xtech.nikkei.com/atcl/nxt/mag/na/18/00007/040800027/
