,topic,time,vender,header,body,url
0,日経クロステック トップ建築ニュース,2009-04-24,三橋倫子,グッドデザイン賞に「フロンティアデザイン賞」新設,財団法人の日本産業デザイン振興会は、2009年度グッドデザイン賞に近未来の生活シーンを示唆する提案を対象とする「フロンティアデザイン賞」を新設する。受賞結果の発表時点で、実現していないことが募集条件だ。グッドデザイン賞とロングライフデザイン賞に加え、3つ目の賞になる。会員の方はこちら有料会員「春割」実施中！【春割実施中】日経電子版セットで２カ月無料日経電子版セットだと日経クロステックが月々650円お得詳しくは日経クロステック有料会員お申し込みのページで。“特等席”から未来づくりの最前線を追う仕事ですあなたの専門知識や経験を生かして、「日経クロステック」の記事や書籍の企画、取材・執筆・編集を担う編集記者（正社員）にトライしませんか。編集の経験は問いません。コミュニケーション能力が高く、企画力や実行力があり、好奇心旺盛な方を求めています。詳しい情報を見る日経BPはエンジニアや企画・営業も募集中,https://xtech.nikkei.com/kn/article/building/news/20090423/532232/
