,topic,time,vender,header,body,url
0,日経クロステック トップ土木ニュース,2012-11-13,荻須 雅夫,技術士一直線2012増補版（11）口頭試験の想定問題と解答例,日経コンストラクション2012年11月12日号で、技術士の建設部門など技術部門の口頭試験の内容やその対策、想定問題などを紹介している。ここでは、48題の想定問題とその解答例を紹介する。会員の方はこちら有料会員「春割」実施中！【春割実施中】日経電子版セットで２カ月無料日経電子版セットだと日経クロステックが月々650円お得詳しくは日経クロステック有料会員お申し込みのページで。“特等席”から未来づくりの最前線を追う仕事ですあなたの専門知識や経験を生かして、「日経クロステック」の記事や書籍の企画、取材・執筆・編集を担う編集記者（正社員）にトライしませんか。編集の経験は問いません。コミュニケーション能力が高く、企画力や実行力があり、好奇心旺盛な方を求めています。詳しい情報を見る日経BPはエンジニアや企画・営業も募集中,https://xtech.nikkei.com/kn/article/const/news/20121026/588989/
